#Chef Koch's NSA Block List Cleaned and Sorted
#IPv6 Version
#Not included in default hosts file
#Last update 05/27/2019

:: dns0.optus.net.au
:: dns0.rmplc.co.uk
:: dns0.star.co.uk
:: dns0.telstra.net
:: dns003.ford.com
:: dns004.ford.com
:: dns01.btx.dtag.de
:: dns01.buzzbb.net
:: dns01.cavtel.net
:: dns01.nextgentel.net
:: dns01.ono.com
:: dns01.savvis.net
:: dns02.buzzbb.net
:: dns02.cavtel.net
:: dns02.nextgentel.net
:: dns02.ono.com
:: dns02.savvis.net
:: dns03.ono.com
:: dns03.rnetinc.net
:: dns03.savvis.net
:: dns04.btx.dtag.de
:: dns04.savvis.net
:: dns04.sf2p.tfbnw.net
:: dns05.rnetinc.net
:: dns05.sf2p.tfbnw.net
:: dns082.usps.com
:: dns1-ftcg.gdsz.cncnet.net
:: dns1.accesscomm.ca
:: dns1.aeronetpr.com
:: dns1.agrinet.ch
:: dns1.alestra.net.mx
:: dns1.alphared.com
:: dns1.amnetsal.com
:: dns1.artelecom.pt
:: dns1.as12513.net
:: dns1.avantel.net.mx
:: dns1.axtel.net
:: dns1.bbiq.jp
:: dns1.bbt.net.ar
:: dns1.best-atlanta.com
:: dns1.bestel.com.mx
:: dns1.bigpipeinc.com
:: dns1.bluewin.ch
:: dns1.bresnan.net
:: dns1.brookings.net
:: dns1.cantv.net
:: dns1.carlsborg.net
:: dns1.carpathiahost.com
:: dns1.chariot.net.au
:: dns1.chattanooga.cdc.net
:: dns1.clear.net.nz
:: dns1.cnc-idc.com
:: dns1.cncitynet.net
:: dns1.cnuninet.net
:: dns1.corbina.net
:: dns1.cso.uiuc.edu
:: dns1.ctb.virtua.com.br
:: dns1.ctnt.com.cn
:: dns1.cvtci.com.ar
:: dns1.datadragon.net
:: dns1.de.ignite.net
:: dns1.dejazzd.com
:: dns1.detelcs.com
:: dns1.dns.imagine.ie
:: dns1.dodo.com.au
:: dns1.dominox.com
:: dns1.donet.com
:: dns1.eclipse.net.uk
:: dns1.edatel.net.co
:: dns1.egix.net
:: dns1.eunet.no
:: dns1.exatt.com
:: dns1.fastweb.it
:: dns1.fz.fj.cn
:: dns1.gaoland.net
:: dns1.giga.net.tw
:: dns1.globalnet.cm
:: dns1.globenet.com.ph
:: dns1.gpcom.net
:: dns1.gvt.net.br
:: dns1.hartwick.edu
:: dns1.hcm.fpt.vn
:: dns1.helinet.de
:: dns1.hfut.edu.cn
:: dns1.hichina.com
:: dns1.hrnoc.net
:: dns1.i-cable.com
:: dns1.infosel.net.mx
:: dns1.intnet.mu
:: dns1.iplanisp.com.ar
:: dns1.it.luc.edu
:: dns1.iu.edu
:: dns1.jagunet.com
:: dns1.jm-data.at
:: dns1.knology.net
:: dns1.llnl.gov
:: dns1.lsc.net.tw
:: dns1.maxonline.com.sg
:: dns1.mci.com
:: dns1.menara.ma
:: dns1.merit.net
:: dns1.mm.pl
:: dns1.mrse.com.ar
:: dns1.mtu.ru
:: dns1.n2p.com
:: dns1.navega.net.gt
:: dns1.ncable.net.au
:: dns1.ncu.edu.cn
:: dns1.nildram.co.uk
:: dns1.nsgroup.net
:: dns1.nstel.com
:: dns1.ntli.net
:: dns1.nwtgigalink.com
:: dns1.octelecom.net
:: dns1.optus.net.au
:: dns1.pacific.net.sg
:: dns1.primacom.net
:: dns1.purchasepro.com
:: dns1.qtnet.ne.jp
:: dns1.racsa.co.cr
:: dns1.radiant.net
:: dns1.red.net
:: dns1.redelectrica.com
:: dns1.rentech.net
:: dns1.rmplc.co.uk
:: dns1.rose.net
:: dns1.rr.com
:: dns1.saltmine.com
:: dns1.sctm.tfbnw.net
:: dns1.sdv.fr
:: dns1.seed.net.tw
:: dns1.shell.com
:: dns1.sinnet.com.cn
:: dns1.solinus.com
:: dns1.sparedns.com
:: dns1.star.co.uk
:: dns1.sts.virtua.com.br
:: dns1.supermedia.pl
:: dns1.surnet.cl
:: dns1.sycomp.pl
:: dns1.t-com.hr
:: dns1.t-net.net.ve
:: dns1.telecom.com.co
:: dns1.telia.com
:: dns1.tellas.gr
:: dns1.telstra.net
:: dns1.tfn.net.tw
:: dns1.tjc.edu
:: dns1.tktelekom.pl
:: dns1.touch.net
:: dns1.transtelco.net
:: dns1.true.net
:: dns1.unam.mx
:: dns1.utfors.se
:: dns1.ventech.com
:: dns1.warpdrive.net
:: dns1.wcom.com
:: dns1.wiresix.com
:: dns1.xspedius.net
:: dns1.zappmobile.ro
:: dns1.zzidc.com
:: dns11.mot.com
:: dns11.rpi.edu
:: dns141.usps.com
:: dns1bcspl.beamcablesystem.in
:: dns1c.d51.lilly.com
:: dns1i.xh1.lilly.com
:: dns2-ftcg.gdsz.cncnet.net
:: dns2.accesscomm.ca
:: dns2.ad
:: dns2.aeronetpr.com
:: dns2.agrinet.ch
:: dns2.alestra.net.mx
:: dns2.alfanumeric.com.ni
:: dns2.alphared.com
:: dns2.amnetsal.com
:: dns2.artelecom.pt
:: dns2.as12513.net
:: dns2.avantel.net.mx
:: dns2.axtel.net
:: dns2.bbt.net.ar
:: dns2.best-atlanta.com
:: dns2.bigpipeinc.com
:: dns2.bluewin.ch
:: dns2.bostream.net
:: dns2.bresnan.net
:: dns2.brookings.net
:: dns2.cantv.net
:: dns2.carlsborg.net
:: dns2.carpathiahost.com
:: dns2.chariot.net.au
:: dns2.chattanooga.cdc.net
:: dns2.chinamobile.com
:: dns2.clear.net.nz
:: dns2.cmet.net
:: dns2.cn.net
:: dns2.cncitynet.net
:: dns2.cnuninet.net
:: dns2.corbina.net
:: dns2.ctb.virtua.com.br
:: dns2.ctnt.com.cn
:: dns2.cvtci.com.ar
:: dns2.cyberus.ca
:: dns2.datadragon.net
:: dns2.de.ignite.net
:: dns2.dejazzd.com
:: dns2.dns.imagine.ie
:: dns2.dodo.com.au
:: dns2.dominox.com
:: dns2.donet.com
:: dns2.edatel.net.co
:: dns2.edu.cn
:: dns2.egix.net
:: dns2.eunet.no
:: dns2.exatt.com
:: dns2.fastweb.it
:: dns2.gaoland.net
:: dns2.giga.net.tw
:: dns2.globalnet.cm
:: dns2.gpcom.net
:: dns2.gvt.net.br
:: dns2.hartwick.edu
:: dns2.hcm.fpt.vn
:: dns2.hichina.com
:: dns2.home.pl
:: dns2.hrnoc.net
:: dns2.i-cable.com
:: dns2.infoave.net
:: dns2.infosel.net.mx
:: dns2.inter.net.il
:: dns2.intnet.mu
:: dns2.iplanisp.com.ar
:: dns2.it.luc.edu
:: dns2.itd.umich.edu
:: dns2.iu.edu
:: dns2.jagunet.com
:: dns2.jazztel.es
:: dns2.jm-data.at
:: dns2.knology.net
:: dns2.llnl.gov
:: dns2.maxcom.net.mx
:: dns2.maxonline.com.sg
:: dns2.mci.com
:: dns2.merit.net
:: dns2.mm.pl
:: dns2.mrse.com.ar
:: dns2.n2p.com
:: dns2.navega.net.gt
:: dns2.ncable.net.au
:: dns2.ncu.edu.cn
:: dns2.neric.org
:: dns2.net1.it
:: dns2.newnanutilities.org
:: dns2.nsgroup.net
:: dns2.nstel.com
:: dns2.ntli.net
:: dns2.nwtgigalink.com
:: dns2.octelecom.net
:: dns2.odn.ne.jp
:: dns2.pacific.net.sg
:: dns2.primacom.net
:: dns2.qtnet.ne.jp
:: dns2.qz.fj.cn
:: dns2.racsa.co.cr
:: dns2.radiant.net
:: dns2.red.net
:: dns2.rentech.net
:: dns2.retsat1.com.pl
:: dns2.rmplc.co.uk
:: dns2.rose.net
:: dns2.rpi.edu
:: dns2.rr.com
:: dns2.rsadvnet.it
:: dns2.saltmine.com
:: dns2.sctm.tfbnw.net
:: dns2.sdv.fr
:: dns2.sercomtel.com.br
:: dns2.shell.com
:: dns2.solinus.com
:: dns2.songnetworks.no
:: dns2.sts.virtua.com.br
:: dns2.surnet.cl
:: dns2.sycomp.pl
:: dns2.t-com.hr
:: dns2.t-net.net.ve
:: dns2.telia.com
:: dns2.tellas.gr
:: dns2.telnor.net
:: dns2.tfn.net.tw
:: dns2.tjc.edu
:: dns2.tktelekom.pl
:: dns2.touch.net
:: dns2.transtelco.net
:: dns2.unam.mx
:: dns2.utfors.se
:: dns2.vectranet.pl
:: dns2.ventech.com
:: dns2.viavale.com.br
:: dns2.warpdrive.net
:: dns2.wcom.com
:: dns2.wiresix.com
:: dns2.xm.fj.cn
:: dns2.xspedius.net
:: dns2.zappmobile.ro
:: dns2.zzidc.com
:: dns2bcspl.beamcablesystem.in
:: dns3-ewetel.uni-oldenburg.de
:: dns3.ad
:: dns3.alestra.net.mx
:: dns3.alphared.com
:: dns3.best-atlanta.com
:: dns3.bluewin.ch
:: dns3.chariot.net.au
:: dns3.de.ignite.net
:: dns3.gvt.net.br
:: dns3.hartwick.edu
:: dns3.home.pl
:: dns3.infoave.net
:: dns3.merit.net
:: dns3.mrse.com.ar
:: dns3.nw.verio.net
:: dns3.racsa.co.cr
:: dns3.retsat1.com.pl
:: dns3.rpi.edu
:: dns3.rr.com
:: dns3.sercomtel.com.br
:: dns3.shell.com
:: dns3.supermedia.pl
:: dns3.vectranet.pl
:: dns3.xspedius.net
:: dns31.mot.com
:: dns3e.honeywell.com
:: dns4.ad
:: dns4.bluewin.ch
:: dns4.chariot.net.au
:: dns4.de.ignite.net
:: dns4.fasttelco.net
:: dns4.infoave.net
:: dns4.nw.verio.net
:: dns4.racsa.co.cr
:: dns4.rr.com
:: dns4.sercomtel.com.br
:: dns5.maxonline.com.sg
:: dns5.rr.com
:: dns51.t-ipnet.de
:: dns6.rr.com
:: dnsauth1.sys.gtei.net
:: dnsauth2.sys.gtei.net
:: dnsauth3.sys.gtei.net
:: dnsblr.mantraonline.com
:: dnsbom.mantraonline.com
:: dnsdel.mantraonline.com
:: dnsmx1pya.telcordia.com
:: dnsmx1rrc.telcordia.com
:: DNSOPS.GOV
:: dnsp1.sce.com
:: dnsqipbr1.telesp.net.br
:: dnsqipbr2.telesp.net.br
:: dnss3.so-net.ne.jp
:: dnss4.so-net.ne.jp
:: dnss5.so-net.ne.jp
:: dnss6.so-net.ne.jp
:: dnss7.so-net.ne.jp
:: dnssec1.singnet.com.sg
:: dnssec2.singnet.com.sg
:: dnssec3.singnet.com.sg
:: DNSSECOHIO.GOV
:: dnst3.interbusiness.it
:: DNSTESTOHIO.GOV
:: dnsti.interbusiness.it
:: dnsts.interbusiness.it
:: DOC.GOV
:: DOCLINE.GOV
:: docs.ccs.net.mx
:: document.downloadingsystem.com
:: DOD.GOV
:: DOE.GOV
:: DOEAL.GOV
:: DOI.GOV
:: DOIOIG.GOV
:: DOJMT.GOV
:: DOL-ESA.GOV
:: DOL.GOV
:: DOLETA.GOV
:: DONALDOREGON.GOV
:: DONALDSONVILLE-LA.GOV
:: DONOTCALL.GOV
:: DONTSERVETEENS.GOV
:: doors.co.kr
:: DORAL-FL.GOV
:: DORALPD-FL.GOV
:: DOT.GOV
:: DOTGOV.GOV
:: DOTIDEAHUB.GOV
:: DOTTRAFFICRECORDS.GOV
:: DOTTRCC.GOV
:: DOUBLECHECKIOWA.GOV
:: DOUGLASAZ.GOV
:: DOUGLASCOUNTY-NE.GOV
:: DOUGLASCOUNTYNV.GOV
:: DOUGLASVILLEGA.GOV
:: dove.telecom.net.et
:: download.downloadering.co
:: download.downloading.shop
:: download.syriantelecommunications.co
:: downloading.internetdownloading.co
:: downloading.syriantelecom.co14
:: DRA.GOV
:: DRACUTMA.GOV
:: dragon.unideb.hu
:: DREW-MS.GOV
:: DROUGHT.GOV
:: DRUGABUSE.GOV
:: DRUGFREEWORKPLACE.GOV
:: DRUIDHILLSKY.GOV
:: drwho.aspect.com.au
:: DRYWALLRESPONSE.GOV
:: ds0.opaltelecom.net
:: ds1.opaltelecom.net
:: DSAC.GOV
:: dscna1.unina.it
:: dscna2.unina.it
:: dsdn-gh1-uea05.nsa.gov
:: dsdn-gh1-uea06.nsa.gov
:: DTV.GOV
:: dub-name-svc-1.compuserve.com
:: DUBLIN-CA.GOV
:: DUBLINCA.GOV
:: DUBLINOHIOUSA.GOV
:: DUBOISPA.GOV
:: DUDLEYMA.GOV
:: dukas.upc.es
:: DULUTHMN.GOV
:: DUMASTX.GOV
:: DUMFRIESVA.GOV
:: DUMONTNJ.GOV
:: DUNCANOK.GOV
:: DUNCANVILLETX.GOV
:: DUNDEEVILLAGEMI.GOV
:: DUNNCOUNTYWI.GOV
:: DUNSTABLE-MA.GOV
:: DUNWOODYGA.GOV
:: DUNWOODYGEORGIA.GOV
:: DUPAGECOUNTY-IL.GOV
:: DUPONTWA.GOV
:: DURHAMCOUNTYNC.GOV
:: DURHAMNC.GOV
:: DUSHOREPA.GOV
:: DUTCHESSNY.GOV
:: DUVALLWA.GOV
:: DWGPA.GOV
:: dxbans1.ecompany.ae
:: dxbans2.ecompany.ae
:: dxbns1.duhosting.ae
:: dxbns2.duhosting.ae
:: DYERSBURGTN.GOV
:: dyndns.oni.pt
:: e-eihq01.eis.ernet.in
:: e-eihq02.eis.ernet.in
:: e-iisc02.iisc.ernet.in
:: E-QIP.GOV
:: e.dns.br
:: e.dns.kr
:: e.dns.tds.net
:: E3.GOV
:: e3000.hallym.ac.kr
:: e3dns.ericy.com
:: e450.hbmu.edu.cn
:: EAC.GOV
:: EACLEARINGHOUSE.GOV
:: EAGARAZ.GOV
:: EAGLE-WI.GOV
:: EAGLELAKE-TX.GOV
:: EARLYLEARNINGOHIO.GOV
:: EARMARKS.GOV
:: earth.theplanet.net
:: EARTHQUAKE.GOV
:: EASTBOROUGH-KS.GOV
:: EASTCOVENTRY-PA.GOV
:: EASTHAM-MA.GOV
:: EASTHAMPTONCT.GOV
:: EASTHAMPTONNY.GOV
:: EASTHAMPTONVILLAGENY.GOV
:: EASTHARTFORDCT.GOV
:: EASTKINGSTONNH.GOV
:: EASTLONGMEADOWMA.GOV
:: EASTMOUNTAINTX.GOV
:: EASTON-PA.GOV
:: EASTONCT.GOV
:: EASTONMD.GOV
:: EASTORANGE-NJ.GOV
:: EASTPALESTINE-OH.GOV
:: EASTPORT-ME.GOV
:: EASTRIDGETN.GOV
:: EASTVALECA.GOV
:: EASTVALLEYFUSIONCENTERAZ.GOV
:: EASTWINDSOR-CT.GOV
:: EATONVILLE-WA.GOV
:: EAUCLAIREWI.GOV
:: ebru.br.ns.els-gms.att.net
:: ECFR.GOV
:: eclipse.cablenet.com.ni
:: ECONOMICINCLUSION.GOV
:: ECONSUMER.GOV
:: ECOPARTNERSHIPS.GOV
:: ECORSEMI.GOV
:: ECPIC.GOV
:: ECR.GOV
:: ECTORCOUNTYTX.GOV
:: ED.GOV
:: EDA.GOV
:: EDDINGTONMAINE.GOV
:: EDENNY.GOV
:: EDGARCOUNTY-IL.GOV
:: EDGECOMBECOUNTYNC.GOV
:: EDGEWATERFL.GOV
:: EDGEWOOD-FL.GOV
:: EDGEWOOD-NM.GOV
:: EDGEWOODKY.GOV
:: EDINAMN.GOV
:: EDISON.GOV
:: EDMONDS-WA.GOV
:: EDMONDSWA.GOV
:: EDMONSTONMD.GOV
:: EDPUBS.GOV
:: EDUCATEIOWA.GOV
:: EDUCATION.GOV
:: EDUCATIONJOBSFUND.GOV
:: EEOC.GOV
:: EFACA.GOV
:: EFILETEXAS.GOV
:: EFORMS.GOV
:: EFTPS.GOV
:: EGOV.GOV
:: EGREMONT-MA.GOV
:: EHAMPTONNY.GOV
:: EHAWAII.GOV
:: EIA.GOV
:: eik.ii.uib.no
:: EISENHOWERMEMORIAL.GOV
:: EISGATEWAYPACIFICWA.GOV
:: EKLUTNA-NSN.GOV
:: ELBERTCOUNTY-CO.GOV
:: ELDERCARE.GOV
:: ELEARNINGNC.GOV
:: electra.otenet.gr
:: eliot.uol.com.br
:: ELIZABETHTOWNKY.GOV
:: ELKHARTLAKEWI.GOV
:: ELKRIVERMN.GOV
:: ELKTONVA.GOV
:: ELKTOWNSHIPNJ.GOV
:: ELLAGO-TX.GOV
:: ELLIJAY-GA.GOV
:: ELLINGTON-CT.GOV
:: ELLSWORTHMAINE.GOV
:: ELMIRAGE-AZ.GOV
:: ELMONTECA.GOV
:: ELPASOTEXAS.GOV
:: elrond.otago.ac.nz
:: elvis.lrlaw.com
:: ELYSHOSHONETRIBE-NSN.GOV
:: EMANUELCO-GA.GOV
:: EMERALDBAY-TX.GOV
:: EMERGENCY-FEDERAL-REGISTER.GOV
:: EMMITSBURGMD.GOV
:: EMPLOYEEEXPRESS.GOV
:: EMPORIA-KANSAS.GOV
:: EMPOWHR.GOV
:: EMS.GOV
:: emtu.mt.ns.els-gms.att.net
:: emvm-gh1-uea08.nsa.gov
:: emvm-gh1-uea09.nsa.gov
:: ENCINITASCA.GOV
:: ENCINITASCALIFORNIA.GOV
:: ENDINGTHEDOCUMENTGAME.GOV
:: ENERGY.GOV
:: ENERGYCODES.GOV
:: ENERGYPLUS.GOV
:: ENERGYSAVER.GOV
:: ENERGYSAVERS.GOV
:: ENERGYSTAR.GOV
:: ENFIELD-CT.GOV
:: eniac.cable.net.co
:: ENNISTX.GOV
:: enterprise.telesat.com.co
:: ENTERPRISEAL.GOV
:: eol1.egyptonline.com
:: EOP.GOV
:: EPA-ECHO.GOV
:: EPA-OTIS.GOV
:: EPA.GOV
:: epiphany.download-document.world15
:: EPLS.GOV
:: epoch.englishdownloaders.today
:: epoch.uploaders.online
:: epoch.wind-files.today
:: epsilon3.umsl.edu
:: ERDC.GOV
:: ERIE.GOV
:: ERIECO.GOV
:: ERRP.GOV
:: ESA.GOV
:: ESC.GOV
:: ESECLAB.GOV
:: ESPANOL.GOV
:: ESPANOLANM.GOV
:: ESPANOLFORLAWENFORCEMENT.GOV
:: ESRS.GOV
:: ESSEXCT.GOV
:: ESTOO-NSN.GOV
:: et-4-1-0.fra28.ip4.gtt.net
:: et-7-3-0.nyc41.ip4.gtt.net
:: ETA-FIND.GOV
:: etb.stp.net.pk
:: ETHICS.GOV
:: ETHICSBURG.GOV
:: ETON-GA.GOV
:: EUGENE-OR.GOV
:: EULESSTX.GOV
:: eur1r.nipr.mil
:: eur2r.nipr.mil
:: EUREKA-MT.GOV
:: EVANSCOLORADO.GOV
:: EVERETTWA.GOV
:: EVERGLADESRESTORATION.GOV
:: EVESHAM-NJ.GOV
:: EVFCAZ.GOV
:: EVFUSIONCENTERAZ.GOV
:: EWIIAAPAAYP-NSN.GOV
:: EWYOMING.GOV
:: EXECSEC.GOV
:: EXETERNH.GOV
:: EXIM.GOV
:: EXIMCOOP.GOV
:: expert.ukrtel.net
:: EXPLOREMAINE.GOV
:: EXPLORETSP.GOV
:: EXPORT.GOV
:: expos.ee.nctu.edu.tw
:: EXRWH.GOV
:: extns1.nuvox.net
:: extns2.nuvox.net
:: EYAK-NSN.GOV
:: EYENOTE.GOV
:: f.dns.kr
:: f04s03.cac.psu.edu
:: f1odns01.bosai.go.jp
:: f1odns02.bosai.go.jp
:: FAA.GOV
:: FAASAFETY.GOV
:: FABIUS-NY.GOV
:: FACA.GOV
:: FACADATABASE.GOV
:: FAFSA.GOV
:: FAI.GOV
:: FAIRFAX-VT.GOV
:: FAIRFAXCOUNTY.GOV
:: FAIRFAXCOUNTYVA.GOV
:: FAIRFAXCOUNTYVIRGINIA.GOV
:: FAIRFAXVA.GOV
:: FAIRFIELDOH.GOV
:: FAIRHAVEN-MA.GOV
:: FAIRHOPE-AL.GOV
:: FAIRMONTWV.GOV
:: FAIRVIEWNC.GOV
:: FAIRVIEWOREGON.GOV
:: FALLCREEKWI.GOV
:: FALLSCHURCHCITYVA.GOV
:: FALLSCHURCHVA.GOV
:: FALLSCITYOREGON.GOV
:: falun.dns.swip.net
:: FAMILYRESOURCEAZ.GOV
:: FAN.GOV
:: FAPIIS.GOV
:: FAQ.GOV
:: FARA.GOV
:: FARGO-ND.GOV
:: FARGOND.GOV
:: FARMERCLAIMS.GOV
:: FARMERSBRANCHTX.GOV
:: FARMINGTON-MO.GOV
:: FARMINGTONHILLSMI.GOV
:: FASAB.GOV
:: FATHERHOOD.GOV
:: FAUQUIERCOUNTY.GOV
:: FAYETTECOUNTYGA.GOV
:: FAYETTEVILLE-AR.GOV
:: FAYETTEVILLE-GA.GOV
:: FAYETTEVILLENC.GOV
:: FAYETTEVILLENY.GOV
:: FBCIOHIO.GOV
:: FBIIC.GOV
:: FBIJOBS.GOV
:: FBO.GOV
:: fbru.br.ns.els-gms.att.net
:: FCA.GOV
:: FCC.GOV
:: FCCUNIVERSITY.GOV
:: FCG.GOV
:: FCIC.GOV
:: FCP-NSN.GOV
:: FCPOTAWATOMI-NSN.GOV
:: FCSIC.GOV
:: FCSM.GOV
:: FDA.GOV
:: FDIC.GOV
:: FDICBETS.GOV
:: FDICCONNECT.GOV
:: FDICIG.GOV
:: FDICOIG.GOV
:: FDICSALES.GOV
:: FDICSEGURO.GOV
:: FDLP.GOV
:: FDMS.GOV
:: FDR.GOV
:: FDSYS.GOV
:: FEB.GOV
:: FEC.GOV
:: FED.US
:: FEDBIZOPPS.GOV
:: FEDCENTENNIAL.GOV
:: FEDCENTER.GOV
:: FEDCIR.GOV
:: FEDERALACCOUNTABILITY.GOV
:: FEDERALCOURTS.GOV
:: FEDERALINVESTMENTS.GOV
:: FEDERALJOBS.GOV
:: FEDERALMENTORINGCOUNCIL.GOV
:: FEDERALPROBATION.GOV
:: FEDERALREGISTER.GOV
:: FEDERALREPORTING.GOV
:: FEDERALRESERVE.GOV
:: FEDERALRESERVE100.GOV
:: FEDERALRESERVE2013.GOV
:: FEDERALRESERVECENTENNIAL.GOV
:: FEDERALRESERVECENTENNIALCELEBRATION.GOV
:: FEDERALRESERVECONSUMERHELP.GOV
:: FEDERALRULES.GOV
:: FEDERALTRANSPARENCY.GOV
:: FEDERALWAYWA.GOV
:: FEDFORMS.GOV
:: FEDIDCARD.GOV
:: FEDINFO.GOV
:: FEDINVEST.GOV
:: FEDJOBS.GOV
:: FEDPARTNERSHIP.GOV
:: FEDRAMP.GOV
:: FEDREALESTATE.GOV
:: FEDREG.GOV
:: FEDROOMS.GOV
:: FEDSGETFIT.GOV
:: FEDSHIREVETS.GOV
:: FEDSTATS.GOV
:: FEDVTE-FSI.GOV
:: FEEDTHEFUTURE.GOV
:: FEGLI.GOV
:: FEMA.GOV
:: FEMALEFARMERCLAIMS.GOV
:: FENTRESSCOUNTYTN.GOV
:: FERC.GOV
:: FERCALT.GOV
:: FERNDALEMI.GOV
:: FERO.GOV
:: FFIEC.GOV
:: FGDC.GOV
:: FHA.GOV
:: FHFA.GOV
:: FHFAOIG.GOV
:: FHFB.GOV
:: fibre.cablebahamas.net
:: FIDO.GOV
:: FIGHTINGMALARIA.GOV
:: FILELOCAL-WA.GOV
:: FINANCIALSTABILITY.GOV
:: FINCEN.GOV
:: FINDYOUTHINFO.GOV
:: FIRECODE.GOV
:: FIREINSTITUTE.GOV
:: FIRELEADERSHIP.GOV
:: FIRENET.GOV
:: FIRESCIENCE.GOV
:: FIRESTONECO.GOV
:: FIRSTFREEDOM.GOV
:: FIRSTGOV.GOV
:: FIRSTNET.GOV
:: FIRSTRESPONDER.GOV
:: FIRSTRESPONDERTRAINING.GOV
:: FIRSTTHINGSFIRSTAZ.GOV
:: FISCALCOMMISSION.GOV
:: FISHKILL-NY.GOV
:: FISHWATCH.GOV
:: FITCHBURGMA.GOV
:: FITCHBURGWI.GOV
:: FITNESS.GOV
:: FITZWILLIAM-NH.GOV
:: FJC.GOV
:: FL.GOV
:: fl.sun-ip.or.jp
:: FLAGSTAFFAZ.GOV
:: FLBOARDOFMEDICINE.GOV
:: FLCENSUS.GOV
:: FLCOURTS1.GOV
:: FLDOI.GOV
:: FLETA.GOV
:: FLETC.GOV
:: FLHEALTH.GOV
:: FLHEALTH125.GOV
:: FLHEALTHSOURCE.GOV
:: FLHISTORICCAPITOL.GOV
:: FLHL.GOV
:: FLHOUSE.GOV
:: FLHSMV.GOV
:: FLIGHTSCHOOLCANDIDATES.GOV
:: FLLEG.GOV
:: FLLEGISLATIVEMAILINGS.GOV
:: FLOODSMART.GOV
:: FLORENCE-KY.GOV
:: FLORENCE-NJ.GOV
:: FLORENCEAZ.GOV
:: FLORIDA.GOV
:: FLORIDAABUSEHOTLINE.GOV
:: FLORIDACITYFL.GOV
:: FLORIDAHEALTH.GOV
:: FLORIDAHEALTHFINDER.GOV
:: FLORIDALOBBYIST.GOV
:: FLORIDANET.GOV
:: FLORIDAOPC.GOV
:: FLORIDAPACE.GOV
:: FLORIDAREDISTRICTING.GOV
:: FLORIDASACUPUNCTURE.GOV
:: FLORIDASATHLETICTRAINING.GOV
:: FLORIDASCHIROPRACTICMEDICINE.GOV
:: FLORIDASCHOOLBUSSAFETY.GOV
:: FLORIDASCLINICALLABS.GOV
:: FLORIDASDENTISTRY.GOV
:: FLORIDASENATE.GOV
:: FLORIDASHEALTH.GOV
:: FLORIDASHEARINGAIDSPECIALISTS.GOV
:: FLORIDASMASSAGETHERAPY.GOV
:: FLORIDASMENTALHEALTHPROFESSIONS.GOV
:: FLORIDASNURSING.GOV
:: FLORIDASNURSINGHOMEADMIN.GOV
:: FLORIDASOCCUPATIONALTHERAPY.GOV
:: FLORIDASOPTICIANRY.GOV
:: FLORIDASOPTOMETRY.GOV
:: FLORIDASORTHOTISTSPROSTHETISTS.GOV
:: FLORIDASOSTEOPATHICMEDICINE.GOV
:: FLORIDASPHARMACY.GOV
:: FLORIDASPHYSICALTHERAPY.GOV
:: FLORIDASPODIATRICMEDICINE.GOV
:: FLORIDASPSYCHOLOGY.GOV
:: FLORIDASRESPIRATORYCARE.GOV
:: FLORIDASSPEECHAUDIOLOGY.GOV
:: FLORIDASUNSETREVIEWS.GOV
:: FLORIDASUNSHINE.GOV
:: FLRA.GOV
:: FLRCM.GOV
:: FLSENATE.GOV
:: FLSUNSHINE.GOV
:: FLU.GOV
:: FLWG.GOV
:: FMC.GOV
:: FMCS.GOV
:: FMI.GOV
:: FMIP.GOV
:: FMSHRC.GOV
:: fmtu.mt.ns.els-gms.att.net
:: FNAL.GOV
:: FOARDCOUNTYTX.GOV
:: FOIA-DC.GOV
:: FOIA.GOV
:: FOIAXPRESS-DC.GOV
:: FOODSAFETY.GOV
:: FOODSAFETYJOBS.GOV
:: FOODSAFETYWORKINGGROUP.GOV
:: FORDLIBRARYMUSEUM.GOV
:: FOREIGNASSISTANCE.GOV
:: FORESTGROVE-OR.GOV
:: FORESTHEIGHTSMD.GOV
:: FORESTPARKOH.GOV
:: FORESTPARKOHIO.GOV
:: FORESTSANDRANGELANDS.GOV
:: FORFEITURE.GOV
:: FORMS.GOV
:: FORTBENDCOUNTYTX.GOV
:: FORTLAUDERDALE.GOV
:: FORTLUPTON-CO.GOV
:: FORTLUPTONCO.GOV
:: FORTMADISON-IA.GOV
:: FORTMILLSC.GOV
:: FORTMYERSBEACHFL.GOV
:: FORTSILLAPACHE-NSN.GOV
:: FORTSMITHAR.GOV
:: FORTWORTH-TEXAS.GOV
:: FORTWORTH-TX.GOV
:: FORTWORTHTEXAS.GOV
:: FOSTORIAOHIO.GOV
:: FOXBOROUGHMA.GOV
:: FPDS.GOV
:: FPKI-LAB.GOV
:: FPKI.GOV
:: fr-cha04a-dns00.chello.fr
:: fr-cha04a-dns01.chello.fr
:: FRAMES.GOV
:: FRAMINGHAMMA.GOV
:: FRANCESTOWN-NH.GOV
:: FRANKFORT-IN.GOV
:: FRANKFORT-KY.GOV
:: FRANKLIN-IN.GOV
:: FRANKLIN-NJ.GOV
:: FRANKLIN-TN.GOV
:: FRANKLINCOUNTYGA.GOV
:: FRANKLINCOUNTYIL.GOV
:: FRANKLINCOUNTYMAINE.GOV
:: FRANKLINCOUNTYOHIO.GOV
:: FRANKLINCOUNTYPA.GOV
:: FRANKLINCOUNTYVA.GOV
:: FRANKLINNJ.GOV
